url,category,subcategory,title,price,currency,brand,description,colors,unique_id,timestamp
https://www.johnlewis.com/tommy-hilfiger-core-harlem-relaxed-fit-tapered-jeans/p113176511,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Core Harlem Relaxed Fit Tapered Jeans,90.00,£,Tommy Hilfiger,"These relaxed-fit jeans have a tapered leg to create a sharp silhouette, while fading gives a lived-in look.",Black,"['Product code:', '21700553']",2025-09-11 11:45:05.415
https://www.johnlewis.com/tommy-hilfiger-core-harlem-relaxed-fit-tapered-jeans/p113176511,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Core Harlem Relaxed Fit Tapered Jeans,90.00,£,Tommy Hilfiger,"These relaxed-fit jeans have a tapered leg to create a sharp silhouette, while fading gives a lived-in look.","['Colour:', 'Black']","['Product code:', '21700553']",2025-09-11 11:46:41.931
https://www.johnlewis.com/tommy-jeans-ryan-slim-fit-jeans-blue/p113493370,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Tommy Jeans Ryan Slim Fit Jeans, Blue",80.00,£,Tommy Hilfiger,,[''],"['Product code:', '21705640']",2025-09-11 11:46:50.084
https://www.johnlewis.com/levis-501-original-straight-jeans/p857125,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,501 Original Straight Jeans,100.00,£,Levi's,"The ones that started it all, Levi's 501 Original Fit Jeans are the ultimate icon of American culture. Crafted from non-stretch, heavyweight 12 oz. cotton denim in a regular fit that's straight through the hip with a slightly tapered leg opening, their mid rise cut sits below the natural waist with a tilted waistband that pitches toward the front. Finished with a rich black rinse, this pair's classic five-pocket silhouette sports a signature button-fly and 17"" leg opening. It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible. size W34/L32",[''],"['Product code:', '17585902']",2025-09-11 11:46:56.293
https://www.johnlewis.com/levis-501-original-straight-jeans-marlon/p266478,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"501 Original Straight Jeans, Marlon",80.00,£,Levi's,"The ones that started it all, Levi's 501 Original Fit Jeans are the ultimate icon of American culture. Crafted from non-stretch mid-weight cotton denim in a regular fit that's straight through the hip with a slightly tapered leg opening, their mid rise cut sits below the natural waist with a tilted waistband that pitches toward the front. Finished with a deep rinse, this pair's classic five-pocket silhouette sports a signature button-fly and 17"" leg opening. It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible. size W34/L32",[''],"['Product code:', '17580402']",2025-09-11 11:47:05.527
https://www.johnlewis.com/paul-smith-tapered-fit-cotton-denim-jeans-blue/p113606131,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Tapered Fit Cotton Denim Jeans, Blue",145.00,£,Paul Smith,"Step confidently into any day with these mid-rise tapered jeans. Crafted from 100% cotton denim, they offer comfort and flexibility, keeping up with your plans and inviting you to make your mark wherever you go.",[''],"['Product code:', '18086901']",2025-09-11 11:47:12.003
https://www.johnlewis.com/tommy-hilfiger-river-straight-jeans/p114012940,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,River Straight Jeans,130.00,£,Tommy Hilfiger,"These Tommy Hilfiger jeans feature a hint of stretch for ease of movement, while the heavy fading provides a lived-in look from day one.",[''],"['Product code:', '21700902']",2025-09-11 11:47:27.477
https://www.johnlewis.com/levis-511-slim-fit-rock-cod-jeans-flat-indigo/p2021894,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"511 Slim Fit Rock Cod Jeans, Flat Indigo",100.00,£,Levi's,,[''],"['Product code:', '17587332']",2025-09-11 11:47:36.261
https://www.johnlewis.com/levis-555-relaxed-straight-leg-jeans-call-me-again/p113601438,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"555 Relaxed Straight Leg Jeans, Call Me Again",100.00,£,Levi's,"The vintage-inspired 555™ Relaxed Straight pays tribute to Levi's classic straight leg jeans with a distinct ""anti-fit"" that gives you more room in the seat. Think of these as the holy grail of thrift store finds, minus the hunt.",[''],"['Product code:', '17580923']",2025-09-11 11:47:41.931
https://www.johnlewis.com/levis-501-original-straight-leg-blue/p111680768,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"501 Original Straight Leg, Blue",100.00,£,Levi's,,[''],"['Product code:', '17587423']",2025-09-11 11:47:49.525
https://www.johnlewis.com/levis-501-original-straight-jeans-stonewash/p857127,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"501 Original Straight Jeans, Stonewash",72.00,£,Levi's,"The ones that started it all, Levi's 501 Original Fit Jeans are the ultimate icon of American culture. Crafted from non-stretch mid-weight cotton denim in a regular fit that's straight through the hip with a slightly tapered leg opening, their mid rise cut sits below the natural waist with a tilted waistband that pitches toward the front. Finished with a classic stonewash rinse, this pair's classic five-pocket silhouette sports a signature button-fly and 17"" leg opening. It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible. size W34/L32",[''],"['Product code:', '17580702']",2025-09-11 11:47:57.360
https://www.johnlewis.com/raging-bull-regular-fit-jeans/p112475975,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Regular Fit Jeans,75.00,£,Raging Bull,"Expertly crafted, these regular fit jeans by Raging Bull offer ultimate comfort and longevity. Made from a high-quality cotton elastane blend, these machine washable jeans are both durable and versatile. With a wide range of waist sizes and leg lengths available, say goodbye to restrictive jeans and hello to the perfect blend of smart and casual style.","['Colour:', 'Light Denim']","['Product code:', '52002501']",2025-09-11 11:48:07.890
https://www.johnlewis.com/polo-ralph-lauren-slim-fit-denim-jeans-rinse-stretch/p112036458,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Polo Ralph Lauren Slim Fit Denim Jeans, Rinse Stretch",129.00,£,Ralph Lauren,,[''],"['Product code:', '37788801']",2025-09-11 11:48:26.892
https://www.johnlewis.com/tommy-hilfiger-harlem-tapered-fit-jeans-royal-blue/p113570053,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Harlem Tapered Fit Jeans, Royal Blue",90.00,£,Tommy Hilfiger,,[''],"['Product code:', '21713401']",2025-09-11 11:48:30.868
https://www.johnlewis.com/rodd-gunn-sutton-straight-fit-italian-denim-jeans-dark-blue/p109937262,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Sutton Straight Fit Italian Denim Jeans, Dark Blue",125.00,£,Rodd & Gunn,,[''],"['Product code:', '18580922']",2025-09-11 11:48:45.385
https://www.johnlewis.com/john-lewis-moleskin-cotton-jeans/p114025917,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Moleskin Cotton Jeans,55.00,£,John Lewis,"Built for warmth, winter's a little easier when wearing our Moleskin jeans. This pair comes in a comfortable fit that's not too slim and not too baggy, and is completed with two front curved pockets, two back patch pockets, a button-fly fastening, and belt loops. An ideal smart/casual style to dress up or down to suit.","['Colour:', 'Asphalt']","['Product code:', '36920621']",2025-09-11 11:48:49.633
https://www.johnlewis.com/spoke-original-denim-slim-thigh-jeans/p5558642,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Original Denim Slim Thigh Jeans,99.00,£,SPOKE,"SPOKE are on a mission to dress people, not mannequins - that's why they proudly offer 3 builds. Build A comes in a narrow thigh, Build B has a regular thigh, whilst Build C is cut in a roomier fit for those with wider thighs. SPOKE cut clothes in more sizes so whether you're a Slim Jim or a Hulky Harry, you'll find a size and shape that's perfect for you. Good clean 12 oz denim, blended with a hint of stretch, finished with simple hardware and a leather patch. To break these in SPOKE have applied a light enzyme wash, and hand sanded for a lived-in finish taking you direct to the sweet spot of the jean's lifecycle. These jeans come in build A meaning they have a narrow thigh. For a more detailed look at sizing check out the SPOKE size guide.","['Colour:', 'Black']","['Product code:', '52035603']",2025-09-11 11:48:55.614
https://www.johnlewis.com/gant-regular-gant-jeans/p110826393,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Regular Gant Jeans,100.00,£,GANT,"Be the master of relaxed, laid-back dressing with these regular fit jeans from GANT. Made for off-duty days, consider the cuffs turned up and accenting with lace-up trainers. It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible.","['Colour:', 'Mid Blue']","['Product code:', '17080410']",2025-09-11 11:49:05.112
https://www.johnlewis.com/superdry-vintage-slim-fit-jeans-storm-blue/p113866764,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Vintage Slim Fit Jeans, Storm Blue",64.99,£,Superdry,"With enough room to move, these slim fit jeans are cut for a sleek silhouette that sits close to the body yet are still easy to wear. With a button fastening and zip fly, the Vintage Slim Fit Superdry Jeans are timelessly stylish and effortlessly reliable.",[''],"['Product code:', '50567033']",2025-09-11 11:49:26.153
https://www.johnlewis.com/boss-slim-fit-jeans-navy/p113567207,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"BOSS Slim Fit Jeans, Navy",118.99,£,HUGO BOSS,"A classic when it comes to downtime denim, refresh your collection with these slim jeans from BOSS. An effortless companion to t-shirts and hoodies, this style will do its best to earn its place in your everyday wardrobe.",[''],"['Product code:', '25788027']",2025-09-11 11:49:39.539
https://www.johnlewis.com/tommy-hilfiger-bleecker-slim-fit-jeans/p113291503,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,Bleecker Slim Fit Jeans,90.00 – 110.00,£,Tommy Hilfiger,,"['Colour:', 'Mid Blue']","['Product code:', '21700435']",2025-09-11 11:49:43.167
https://www.johnlewis.com/levis-501-original-straight-jeans-one-wash/p413501,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"501 Original Straight Jeans, One Wash",80.00,£,Levi's,"The ones that started it all, Levi's 501 Original Fit Jeans are the ultimate icon of American culture. Crafted from non-stretch mid-weight cotton denim in a regular fit that's straight through the hip with a slightly tapered leg opening, their mid rise cut sits below the natural waist with a tilted waistband that pitches toward the front. Finished with a deep rinse, this pair's classic five-pocket silhouette sports a signature button-fly and 17"" leg opening. It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible. size W32/L32",[''],"['Product code:', '17586712']",2025-09-11 11:49:52.872
https://www.johnlewis.com/hugo-boss-boss-regular-fit-jeans/p113567208,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,BOSS Regular Fit Jeans,99.00,£,HUGO BOSS,No casual wardrobe is complete without a well-made pair of jeans and this offering is more than worthy of a place in your off-duty rotation.,[''],"['Product code:', '25788044']",2025-09-11 11:50:45.202
https://www.johnlewis.com/tommy-hilfiger-scanton-slim-fit-jeans-light-blue/p112462619,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jeans/_/N-eaa#intcmp=ic_20250903___aw25mensjeans_cp_men_a__iccon,"Scanton Slim Fit Jeans, Light Blue",65.00 – 80.00,£,Tommy Hilfiger,"Instantly elevate your casualwear portfolio with these slim-fit jeans from Tommy Jeans. Made from recycled stretch cotton denim, match them team seamlessly with pared-back tees and fresh shirting. It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible.",[''],"['Product code:', '21712408']",2025-09-11 11:50:50.639
https://www.johnlewis.com/moss-tailored-fit-royal-oxford-non-iron-shirt/p111608547,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Tailored Fit Royal Oxford Non-Iron Shirt,49.95,£,Moss,"Offering a soft and durable handle, this crisp shirt from Moss refrains from any fussy detailing and lends a refined flair to shirting with its tailored cut.",[''],"['Product code:', '50580351']",2025-09-11 11:50:57.832
https://www.johnlewis.com/barbour-tailored-fit-oxford-shirt/p110186089,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Tailored Fit Oxford Shirt,58.00,£,Barbour,"Exuding contemporary refinement, the Barbour tailored-fit Oxford shirt is cut from 100% cotton and classically detailed with a button-down front and signature embroidery at the chest for an elevated finish.","['Colour:', 'Navy']","['Product code:', '37857402']",2025-09-11 11:51:08.353
https://www.johnlewis.com/barbour-wetheram-cotton-tailored-fit-tartan-shirt/green-loch/p114040174,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Wetheram Cotton Tailored Fit Tartan Shirt, Green Loch",79.95,£,Barbour,,"['Colour:', 'Green Loch']","['Product code:', '84321129']",2025-09-11 11:51:14.019
https://www.johnlewis.com/barbour-cotton-regular-fit-tartan-check-shirt-forest-mist/p114040163,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Cotton Regular Fit Tartan Check Shirt, Forest Mist",79.95,£,Barbour,,[''],"['Product code:', '84321042']",2025-09-11 11:51:21.362
https://www.johnlewis.com/tommy-hilfiger-cotton-regular-fit-cord-shirt/p114013041,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Cotton Regular Fit Cord Shirt,90.00,£,Tommy Hilfiger,,"['Colour:', 'Coastal Taupe']","['Product code:', '21703750']",2025-09-11 11:51:25.487
https://www.johnlewis.com/barbour-kyeloch-cotton-regular-fit-tartan-check-shirt-forest-mist/p114040164,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Kyeloch Cotton Regular Fit Tartan Check Shirt, Forest Mist",79.95,£,Barbour,,[''],"['Product code:', '84321049']",2025-09-11 11:51:31.948
https://www.johnlewis.com/barbour-turner-tailored-fir-check-shirt-grey-marl/p114040173,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Turner Tailored Fir Check Shirt, Grey Marl",69.95,£,Barbour,,[''],"['Product code:', '84321118']",2025-09-11 11:51:36.190
https://www.johnlewis.com/john-lewis-non-iron-twill-tailored-fit-shirt/p110077966,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Non Iron Twill Tailored Fit Shirt,40.00,£,John Lewis,"Crafted from pure cotton in an hardy twill weave, this John Lewis shirt has been specially treated to reduce the need for ironing. Precisely cut in a tailored fit, it features a point collar and curved button cuffs.","['Colour:', 'White']","['Product code:', '36310308']",2025-09-11 11:51:51.099
https://www.johnlewis.com/john-lewis-slim-fit-cotton-oxford-shirt/p114247867,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Slim Fit Cotton Oxford Shirt,49.00,£,John Lewis,"Every casual wardrobe needs a plain cotton Oxford shirt, and this John Lewis version ticks all the boxes. Cut to our slim fit, it's shorter in the body and tailored slightly through the waist without being restrictive. It features a single patch pocket on the left chest, and the button-down detail anchors the collar blades to keep it looking sharp.","['Colour:', 'Blue']","['Product code:', '36051301']",2025-09-11 11:51:55.442
https://www.johnlewis.com/charles-tyrwhitt-slim-fit-button-down-collar-cotton-shirt/p114165732,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Slim Fit Button Down Collar Cotton Shirt,64.95,£,Charles Tyrwhitt,"Made from pure cotton, this slim-fitting shirt benefits from natural stretch to provide the perfect fit and ease of movement. Casual touches like the button-down collar and a single chest pocket also give the design a more relaxed look.",[''],"['Product code:', '84314571']",2025-09-11 11:52:02.003
https://www.johnlewis.com/chelsea-peers-short-sleeve-cotton-shirt-khaki/p113590172,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Short Sleeve Cotton Shirt, Khaki",35.00,£,Chelsea Peers,Short-sleeved shirt with a revere collar and single chest pocket. Made in lightweight cotton for summer months.,[''],"['Product code:', '78102758']",2025-09-11 11:52:38.093
https://www.johnlewis.com/john-lewis-slim-fit-cotton-oxford-shirt-white/p114092823,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Slim Fit Cotton Oxford Shirt, White",49.00,£,John Lewis,"Every casual wardrobe needs a plain cotton Oxford shirt, and this John Lewis version ticks all the boxes. Cut to our slim fit, it's shorter in the body and tailored slightly through the waist without being restrictive. It features a single patch pocket on the left chest, and the button-down detail anchors the collar blades to keep it looking sharp.",[''],"['Product code:', '36051311']",2025-09-11 11:52:44.587
https://www.johnlewis.com/white-stuff-finsbury-linen-blend-regular-fit-floral-print-shirt-mid-blue/p113325126,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Finsbury Linen Blend Regular Fit Floral Print Shirt, Mid Blue",45.00,£,White Stuff,"Giving you the laid-back appeal you need thanks to its fluid structure, this linen blend shirt from White Stuff comes in a regular fit for styling.",[''],"['Product code:', '38681842']",2025-09-11 11:52:50.984
https://www.johnlewis.com/barbour-edderton-cotton-tailored-fit-tartan-shirt-dress-tartan/p114040156,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Edderton Cotton Tailored Fit Tartan Shirt, Dress Tartan",65.00,£,Barbour,,[''],"['Product code:', '84320979']",2025-09-11 11:52:58.646
https://www.johnlewis.com/moss-slim-stretch-shirt/p5884097,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Slim Stretch Shirt,34.95,£,Moss,"Easy to wash and simple to maintain, this soft and breathable shirt from Moss. is free-from-fuss and comes in an iconic slim fit that tapers in nicely at the waist.","['Colour:', 'Black']","['Product code:', '50575813']",2025-09-11 11:53:20.843
https://www.johnlewis.com/raging-bull-cotton-regular-fit-oxford-shirt-berry/p113983076#citrusAdId=display_MEpX-lW6R9RJfPXhAY0IqWUuXH8KCwoJMTEzOTgzMDc2EgIIARoMCJnqpMYGEL-_qOsCIgIIAQ==,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Cotton Regular Fit Oxford Shirt, Berry",65.00 – 75.00,£,Raging Bull,"Discover a timeless signature style with this Long Sleeve Classic Oxford Shirt. Expertly crafted from high-quality, hardwearing cotton, this tailored shirt offers a flattering classic fit that effortlessly transitions between smart and casual occasions. Designed with a full-length button-up front, button cuffs, and a buttoned collar, this shirt is both stylish and built to last. It's also conveniently machine washable for easy care and features the iconic RB bull embroidery on the chest.",[''],"['Product code:', '52003137']",2025-09-11 11:53:26.373
https://www.johnlewis.com/john-lewis-non-iron-twill-regular-fit-single-cuff-shirt/p110077965,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Non Iron Twill Regular Fit Single Cuff Shirt,40.00,£,John Lewis,"Crafted from crease-resistant cotton twill that has been specially finished to reduce the need for ironing, this John Lewis & Partners shirt will ensure impeccable standards throughout the working day. Precisely cut in a regular fit, it features a point collar and curved button cuffs. By choosing our cotton products, you’re supporting our investment in Better Cotton’s mission to help cotton communities survive and thrive while protecting and restoring the environment. Better Cotton Farmers are farmers who care for the environment and respect workers’ rights and wellbeing. This product is sourced via a system of mass balance and therefore may not contain Better Cotton.","['Colour:', 'White']","['Product code:', '36310208']",2025-09-11 11:53:30.074
https://www.johnlewis.com/john-lewis-marcella-point-collar-slim-fit-dress-shirt-white/p110053189,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Marcella Point Collar Slim Fit Dress Shirt, White",49.00,£,John Lewis,"Framed by a point collar and punctuated by contrasting black button detailing, this slimfit shirt sits closer to the chest and waist whilst still leaving room enough to not feel constricted. Marcella shirts should be your first stop when it comes to black tie attire, simply pair with a ready-tied bow tie to take the stress out of occasion styling. By choosing our cotton products, you’re supporting our investment in Better Cotton’s mission to help cotton communities survive and thrive while protecting and restoring the environment. Better Cotton Farmers are farmers who care for the environment and respect workers’ rights and wellbeing. This product is sourced via a system of mass balance and therefore may not contain Better Cotton.",[''],"['Product code:', '62320401']",2025-09-11 11:53:34.978
https://www.johnlewis.com/raging-bull-cotton-regular-fit-geometric-circle-print-shirt-navy/p113983066#citrusAdId=display_s1kLvvOCvU9zEx_NMg_Uu2VRKfwKCwoJMTEzOTgzMDY2EgIIARoMCJnqpMYGEMeaqusCIgIIAQ==,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,"Cotton Regular Fit Geometric Circle Print Shirt, Navy",70.00 – 80.00,£,Raging Bull,,[''],"['Product code:', '52002555']",2025-09-11 11:53:38.578
https://www.johnlewis.com/barbour-rawley-blue-check-tartan-cotton-shirt/p113612905,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Rawley Blue Check Tartan Cotton Shirt,69.95,£,Barbour,"Cut from soft cotton and finished with a Blue Chalk tartan print, the Rawley shirt from Barbour is inspired by the blue expanse that is the Isle of Harris.",[''],"['Product code:', '37853306']",2025-09-11 11:53:45.050
https://www.johnlewis.com/john-lewis-non-iron-twill-slim-fit-single-cuff-shirt/p110077967,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Non Iron Twill Slim Fit Single Cuff Shirt,40.00,£,John Lewis,"Crafted from crease-resistant cotton twill that has been specially finished to reduce the need for ironing, this John Lewis & Partners shirt will ensure impeccable standards throughout the working day. Precisely cut in a slim fit, it features a point collar and double button cuffs.","['Colour:', 'White']","['Product code:', '36310411']",2025-09-11 11:53:54.444
https://www.johnlewis.com/ralph-lauren-button-down-collar-polo-pony-cotton-shirt/p114072682,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Button Down Collar Polo Pony Cotton Shirt,155.00,£,Ralph Lauren,A button-down collar and Ralph Lauren's Polo Pony motif come together to give this cotton shirt an effortless feel.,[''],"['Product code:', '37757516']",2025-09-11 11:54:02.807
https://www.johnlewis.com/john-lewis-non-iron-dobby-slim-fit-shirt/p110077974,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-shirts/_/N-eaf#intcmp=ic_20250903_menx_rw1_aw25mensshirts_cp_men_a__navb,Non Iron Dobby Slim Fit Shirt,40.00,£,John Lewis,"Crafted from pure cotton in an intricate dobby weave, this John Lewis & Partners shirt is a smart option for adding some understated depth to your formal look. Specially treated to reduce the need for ironing, it is cut in a slim fit and features a spread collar and rounded button cuffs adorned with contrast interior trim. By choosing our cotton products, you’re supporting our investment in Better Cotton’s mission to help cotton communities survive and thrive while protecting and restoring the environment. Better Cotton Farmers are farmers who care for the environment and respect workers’ rights and wellbeing. This product is sourced via a system of mass balance and therefore may not contain Better Cotton.",[''],"['Product code:', '36311607']",2025-09-11 11:54:14.613
https://www.johnlewis.com/tommy-hilfiger-cotton-blend-essential-crew-jumper/p113291324,https://www.johnlewis.com/men/c50000300,https://www.johnlewis.com/browse/men/mens-jumpers-cardigans/_/N-eab#intcmp=ic_20250903_menx_rw1_aw25mensjumpersandcardigans_cp_men_a__navb,Cotton Blend Essential Crew Jumper,90.00,£,Tommy Hilfiger,,"['Colour:', 'Black']","['Product code:', '21701101']",2025-09-11 11:54:22.058
